,address,lat,long
5749,406 WOODLANDS ST 41,1.429403896,103.7727281
3909,406 YISHUN AVE 6,1.426070117,103.849303
8193,406A FERNVALE RD,1.388018983,103.874295
8135,406B FERNVALE RD,1.38842869,103.8743229
8145,406C FERNVALE RD,1.388679048,103.8747026
2808,407 ANG MO KIO AVE 10,1.361913472,103.8552477
1175,407 BEDOK NTH AVE 3,1.3284632,103.9336828
2965,407 BT BATOK WEST AVE 4,1.364851719,103.7458146
5120,407 CHOA CHU KANG AVE 3,1.380417598,103.7408284
1252,407 CLEMENTI AVE 1,,
3951,407 FAJAR RD,1.381444711,103.7683059
2601,407 HOUGANG AVE 10,1.372965097,103.8956733
704,407 JURONG WEST ST 42,1.354894448,103.7212561
1680,407 PANDAN GDNS,1.318890482,103.7486275
4747,407 PASIR RIS DR 6,1.373627572,103.9545174
7488,407 SEMBAWANG DR,1.45332598,103.8168401
4386,407 SERANGOON AVE 1,1.34718613,103.8729682
2890,407 SIN MING AVE,1.363453206,103.8342146
3005,407 TAMPINES ST 41,1.358196018,103.9450157
4005,407 YISHUN AVE 6,1.425907134,103.8481699
8161,407A FERNVALE RD,1.388268533,103.8752721
8074,407B FERNVALE RD,1.388997392,103.875148
3373,408 ANG MO KIO AVE 10,1.362090535,103.8545878
1170,408 BEDOK NTH AVE 2,1.328523202,103.932856
2973,408 BT BATOK WEST AVE 4,1.364819778,103.7449898
5121,408 CHOA CHU KANG AVE 3,1.379913836,103.740467
4119,408 FAJAR RD,1.381805828,103.7688629
2443,408 HOUGANG AVE 10,1.373326125,103.8953862
1708,408 JURONG WEST ST 42,1.354786334,103.7225639
612,408 PANDAN GDNS,1.318203977,103.7488162
3712,408 PASIR RIS DR 6,1.373178365,103.9537312
6753,408 SEMBAWANG DR,1.453458959,103.8177212
4331,408 SERANGOON AVE 1,1.347247313,103.873453
2826,408 SIN MING AVE,1.363346519,103.8348396
2048,408 TAMPINES ST 41,1.358778559,103.9452683
5829,408 WOODLANDS ST 41,1.428852526,103.7723692
3974,408 YISHUN AVE 6,1.426266324,103.8487032
8253,408A FERNVALE RD,1.38876434,103.8762119
8151,408B FERNVALE RD,1.389004274,103.8760691
8292,408C FERNVALE RD,1.389244713,103.8765563
2250,409 BEDOK NTH AVE 2,1.328102922,103.9329381
3460,409 BT BATOK WEST AVE 4,1.364488996,103.7458164
5049,409 CHOA CHU KANG AVE 3,1.38112967,103.7418772
1254,409 CLEMENTI AVE 1,,
2915,409 HOUGANG AVE 10,1.373692291,103.8951162
1709,409 JURONG WEST ST 42,1.354097927,103.7253247
2168,409 PANDAN GDNS,1.318512076,103.7473725
4748,409 PASIR RIS DR 6,1.372917198,103.9542258
4454,409 SAUJANA RD,1.382334926,103.7676777
7408,409 SEMBAWANG DR,1.453033211,103.8176507
4682,409 SERANGOON CTRL,1.348147607,103.8744195
3550,409 TAMPINES ST 41,1.359155794,103.9451405
5750,409 WOODLANDS ST 41,1.429120988,103.7733265
4296,409 YISHUN RING RD,1.426203854,103.8472732
8230,409A FERNVALE RD,1.389064942,103.8771519
8266,409B FERNVALE RD,1.389498161,103.877012
184,41 BEDOK STH RD,1.321050718,103.9408032
1364,41 CAMBRIDGE RD,1.315437621,103.8498177
8392,41 CHAI CHEE ST,1.327361556,103.9261194
5020,41 CIRCUIT RD,1.327205686,103.8862674
1392,41 HOLLAND DR,1.307620049,103.7934635
2777,41 JLN BAHAGIA,1.327014021,103.8565706
355,41 KIM CHENG ST,1.284690696,103.8315909
499,41 SIMS DR,1.316855329,103.8755513
3315,41 STIRLING RD,1.298640481,103.8019397
2198,41 TANGLIN HALT RD,1.298228399,103.7985854
1671,41 TEBAN GDNS RD,1.321587379,103.7409869
2251,410 BEDOK NTH AVE 2,1.327887859,103.9318358
3229,410 BT BATOK WEST AVE 4,1.364458638,103.7449916
1951,410 C'WEALTH AVE WEST,1.311441232,103.769692
4737,410 CHOA CHU KANG AVE 3,1.380627988,103.7415201
4790,410 EUNOS RD 5,1.318440429,103.8998522
559,410 HOUGANG AVE 10,1.373885892,103.8946818
2609,410 JURONG WEST ST 42,1.353673528,103.7263843
1315,410 PANDAN GDNS,1.319009211,103.7474331
4710,410 PASIR RIS DR 6,1.372816371,103.9539335
4248,410 SAUJANA RD,1.382495024,103.7673191
7411,410 SEMBAWANG DR,1.452647748,103.8177213
4279,410 SERANGOON CTRL,1.347778967,103.8738429
2483,410 TAMPINES ST 41,1.358777735,103.9462708
5792,410 WOODLANDS ST 41,1.428734082,103.7734886
4138,410 YISHUN RING RD,1.426349826,103.8465743
8589,410A FERNVALE RD,1.390052695,103.8759405
8622,410B FERNVALE RD,1.389789389,103.8760967
8599,410C FERNVALE RD,1.389939204,103.8764796
2810,411 ANG MO KIO AVE 10,1.363395267,103.855273
2954,411 BEDOK NTH AVE 2,1.32828083,103.9316111
2969,411 BT BATOK WEST AVE 4,1.36411809,103.74602
458,411 C'WEALTH AVE WEST,1.310879202,103.7695726
5074,411 CHOA CHU KANG AVE 3,1.381059798,103.7412602
534,411 EUNOS RD 5,1.318594196,103.8996802
2987,411 HOUGANG AVE 10,1.374094139,103.8953126
1694,411 JURONG WEST ST 42,1.353722571,103.7252027
1661,411 PANDAN GDNS,1.319022393,103.7466919
3578,411 PASIR RIS DR 6,1.37250232,103.9543667
4363,411 SAUJANA RD,1.383100562,103.767566
7375,411 SEMBAWANG DR,1.452197464,103.8179323
4280,411 SERANGOON CTRL,1.348457286,103.8739468
2627,411 TAMPINES ST 41,1.359114521,103.9460788
5813,411 WOODLANDS ST 41,1.428514216,103.7728199
5369,411 YISHUN RING RD,1.425741789,103.8474043
8620,411A FERNVALE RD,1.390548171,103.8769085
8621,411B FERNVALE RD,1.390162618,103.8770562
1532,412 ANG MO KIO AVE 10,1.363855122,103.855288
152,412 BEDOK NTH AVE 2,1.329291261,103.9310907
457,412 C'WEALTH AVE WEST,1.310908639,103.7706643
5050,412 CHOA CHU KANG AVE 3,1.381809725,103.7423816
5080,412 EUNOS RD 5,1.318315638,103.8990247
2157,412 HOUGANG AVE 10,1.374704823,103.8953657
1999,412 JURONG WEST ST 42,1.353251021,103.7261403
2446,412 PANDAN GDNS,1.319620579,103.7471114
3995,412 PASIR RIS DR 6,1.373383143,103.9550971
3954,412 SAUJANA RD,1.382897623,103.7682751
7380,412 SEMBAWANG DR,1.451890614,103.8181607
4330,412 SERANGOON CTRL,1.348471747,103.8732734
2866,412 TAMPINES ST 41,1.359425154,103.9462705
4859,412 WOODLANDS ST 41,1.428140108,103.7728219
5314,412 YISHUN RING RD,1.425531445,103.8469619
8096,412A FERNVALE LINK,1.389231236,103.8779061
8183,412B FERNVALE LINK,1.389725098,103.8779589
2244,413 ANG MO KIO AVE 10,1.363525812,103.8536753
1885,413 BEDOK NTH AVE 2,1.330301637,103.9310862
3417,413 BT BATOK WEST AVE 4,1.363565727,103.746597
469,413 C'WEALTH AVE WEST,1.311347304,103.7710974
5075,413 CHOA CHU KANG AVE 3,1.381327922,103.7425685
5081,413 EUNOS RD 5,1.318517578,103.8987875
2597,413 HOUGANG AVE 10,1.374501798,103.8957096
1693,413 JURONG WEST ST 42,1.353275791,103.7251115
1328,413 PANDAN GDNS,1.319510102,103.7479472
4769,413 PASIR RIS DR 6,1.372688501,103.955507
4242,413 SAUJANA RD,1.382303528,103.7688012
7307,413 SEMBAWANG DR,1.451720774,103.8178323
4281,413 SERANGOON CTRL,1.34914801,103.8738531
4486,413 TAMPINES ST 41,1.359459066,103.9455747
5751,413 WOODLANDS ST 41,1.427774715,103.7727744
5326,413 YISHUN RING RD,1.424967672,103.8464663
8184,413A FERNVALE LINK,1.389306806,103.8787293
8119,413B FERNVALE LINK,1.389710666,103.8786861
89,414 ANG MO KIO AVE 10,1.363904664,103.8539138
2662,414 BEDOK NTH AVE 2,1.330043442,103.9299318
3101,414 BT BATOK WEST AVE 4,1.363576106,103.7459774
467,414 C'WEALTH AVE WEST,1.311581073,103.771625
4509,414 CHOA CHU KANG AVE 4,1.382166605,103.7422483
1963,414 EUNOS RD 5,1.318115593,103.8982207
1655,414 HOUGANG AVE 10,1.374904326,103.895996
2606,414 JURONG WEST ST 42,1.352819988,103.7260349
1988,414 PANDAN GDNS,1.320083142,103.7472473
4778,414 PASIR RIS DR 6,1.372445581,103.9561499
4720,414 SAUJANA RD,1.382733777,103.7690557
7327,414 SEMBAWANG DR,1.451324549,103.8180312
4278,414 SERANGOON CTRL,1.348808944,103.874406
2870,414 TAMPINES ST 41,1.359811956,103.9465495
5793,414 WOODLANDS ST 41,1.427906323,103.7733879
9138,414A FERNVALE LINK,1.389583108,103.8794771
9157,414B FERNVALE LINK,1.390019618,103.8795743
1121,415 ANG MO KIO AVE 10,1.364453366,103.8536552
1174,415 BEDOK NTH AVE 2,1.329649995,103.9302606
4880,415 BT BATOK WEST AVE 4,1.363268779,103.7466107
468,415 C'WEALTH AVE WEST,1.310988047,103.7715851
5234,415 CHOA CHU KANG AVE 4,1.382746109,103.7424461
2430,415 EUNOS RD 5,1.318226619,103.8978549
2292,415 HOUGANG AVE 10,1.375175075,103.8965377
693,415 JURONG WEST ST 42,1.352824319,103.7249823
8244,415 PANDAN GDNS,1.320765433,103.7482586
4768,415 PASIR RIS DR 6,1.371953601,103.9563538
3952,415 SAUJANA RD,1.383359054,103.768932
7785,415 SEMBAWANG DR,1.451626317,103.818573
4480,415 SERANGOON CTRL,1.349796527,103.8744996
2490,415 TAMPINES ST 41,1.359458745,103.9469657
5752,415 WOODLANDS ST 41,1.427906219,103.7740083
5347,415 YISHUN AVE 11,1.424442637,103.8458701
9173,415A FERNVALE LINK,1.389045084,103.8794153
9159,415B FERNVALE LINK,1.388844036,103.8800835
9175,415C FERNVALE LINK,1.38931985,103.8805012
1122,416 ANG MO KIO AVE 10,1.364541709,103.8551037
156,416 BEDOK NTH AVE 2,1.328403828,103.9306849
3491,416 BT BATOK WEST AVE 4,1.363233345,103.7459885
7642,416 CANBERRA RD,1.451878601,103.8189112
4739,416 CHOA CHU KANG AVE 4,1.383340496,103.7420833
8665,416 CLEMENTI AVE 1,1.310335922,103.7713557
3040,416 EUNOS RD 5,1.317962273,103.8974527
1656,416 HOUGANG AVE 10,1.375685703,103.8962838
694,416 JURONG WEST ST 42,1.352425914,103.7259246
8385,416 PANDAN GDNS,1.32102611,103.7483131
4675,416 PASIR RIS DR 6,1.371636601,103.9556207
3983,416 SAUJANA RD,1.383196867,103.7684541
4523,416 SERANGOON CTRL,1.350205615,103.8748185
3442,416 TAMPINES ST 41,1.359154902,103.9474017
5754,416 WOODLANDS ST 41,1.428369499,103.77376
4689,416 YISHUN AVE 11,1.423732891,103.8460823
9174,416A FERNVALE LINK,1.390611963,103.8799636
9137,416B FERNVALE LINK,1.39048519,103.8805095
9158,416C FERNVALE LINK,1.389799479,103.8806441
30,417 ANG MO KIO AVE 10,1.364959533,103.8551971
227,417 BEDOK NTH AVE 2,1.327575512,103.9304824
3057,417 BT BATOK WEST AVE 4,1.362890991,103.7465392
7305,417 CANBERRA RD,1.451998179,103.8194756
5253,417 CHOA CHU KANG AVE 4,1.382964984,103.7415781
8761,417 CLEMENTI AVE 1,1.310225666,103.7709018
533,417 EUNOS RD 5,1.318072851,103.8970875
4244,417 FAJAR RD,1.383944333,103.7680932
4650,417 HOUGANG AVE 8,1.376459245,103.8948573
1701,417 JURONG WEST ST 42,1.351309336,103.727345
4705,417 PASIR RIS DR 6,1.371939625,103.9554517
4482,417 SERANGOON CTRL,1.349936394,103.8750557
2049,417 TAMPINES ST 41,1.358780925,103.9472759
5810,417 WOODLANDS ST 41,1.42885831,103.7740247
9615,417A FERNVALE LINK,1.391576541,103.8806973
31,418 ANG MO KIO AVE 10,1.364946014,103.8540434
157,418 BEDOK NTH AVE 2,1.328564212,103.9300365
7200,418 CANBERRA RD,1.452354596,103.8192664
4366,418 CHOA CHU KANG AVE 4,1.382373008,103.7413523
8688,418 CLEMENTI AVE 1,1.310175719,103.7700032
4245,418 FAJAR RD,1.384319661,103.7688659
4580,418 HOUGANG AVE 8,1.375982973,103.8954263
1700,418 JURONG WEST ST 42,1.351144544,103.7264731
4430,418 PASIR RIS DR 6,1.371811087,103.9543813
4483,418 SERANGOON CTRL,1.349680175,103.8752797
1793,418 TAMPINES ST 41,1.358272213,103.9473089
5140,418 WOODLANDS ST 41,1.428868315,103.7747743
9613,418A FERNVALE LINK,1.391007457,103.8796067
9614,418B FERNVALE LINK,1.391014857,103.8801933
9620,418C FERNVALE LINK,1.390950148,103.8810147
32,419 ANG MO KIO AVE 10,1.365346697,103.8541518
159,419 BEDOK NTH ST 1,1.326979578,103.9281307
3418,419 BT BATOK WEST AVE 2,1.361799596,103.7460315
7282,419 CANBERRA RD,1.452174784,103.8188278
5288,419 CHOA CHU KANG AVE 4,1.381925769,103.7415605
4246,419 FAJAR RD,1.383945101,103.7696137
4467,419 HOUGANG AVE 8,1.376128653,103.8948313
1349,419 JURONG WEST ST 42,1.350933871,103.7271727
4380,419 PASIR RIS DR 6,1.371523854,103.9547531
4433,419 SERANGOON CTRL,1.34920192,103.8758597
2064,419 TAMPINES ST 41,1.357832522,103.9467269
5170,419 WOODLANDS ST 41,1.428514205,103.7745724
5337,419 YISHUN AVE 11,1.423788555,103.8473029
185,42 BEDOK STH RD,1.321478478,103.940721
2016,42 CAMBRIDGE RD,1.316005236,103.8497916
2982,42 CASSIA CRES,1.310411405,103.886398
1158,42 CHAI CHEE ST,1.327978774,103.9258048
5818,42 CIRCUIT RD,1.32684924,103.8862935
820,42 HOLLAND DR,1.307903833,103.7929614
2700,42 JLN BAHAGIA,1.327149833,103.8569624
5114,42 KIM CHENG ST,1.28443457,103.831599
4775,42 SIMS DR,1.317000196,103.8759946
3473,42 STIRLING RD,1.298332886,103.8023
2194,42 TANGLIN HALT RD,1.298470056,103.7985802
309,42 TELOK BLANGAH RISE,1.270918709,103.8226854
1155,420 BEDOK NTH ST 1,1.327744679,103.9288744
2966,420 BT BATOK WEST AVE 2,1.36255043,103.7457708
7306,420 CANBERRA RD,1.452679747,103.8188889
5289,420 CHOA CHU KANG AVE 4,1.381471275,103.7413759
8657,420 CLEMENTI AVE 1,1.31004549,103.7691238
4545,420 FAJAR RD,1.384650007,103.7695173
4514,420 HOUGANG AVE 10,1.375805585,103.8948191
1350,420 JURONG WEST ST 42,1.350571746,103.7271728
4856,420 PASIR RIS DR 6,1.371427438,103.9544791
3579,420 SERANGOON CTRL,1.349149109,103.875117
908,420 TAMPINES ST 41,1.357864662,103.9475346
4772,420 WOODLANDS ST 41,1.428140097,103.7745744
1512,421 ANG MO KIO AVE 10,1.365384226,103.852967
2953,421 BEDOK NTH RD,1.328259123,103.9289737
3105,421 BT BATOK WEST AVE 2,1.362517529,103.7449467
7404,421 CANBERRA RD,1.452990614,103.8185328
5180,421 CHOA CHU KANG AVE 4,1.381778969,103.7407475
8664,421 CLEMENTI AVE 1,1.309097987,103.7683559
4247,421 FAJAR RD,1.384396372,103.770045
4464,421 HOUGANG AVE 10,1.375423473,103.8947287
2459,421 JURONG WEST ST 42,1.350197638,103.7273488
4426,421 PASIR RIS DR 6,1.371105219,103.9548768
4276,421 SERANGOON CTRL,1.34884549,103.8752246
1781,421 TAMPINES ST 41,1.357518607,103.9475363
5753,421 WOODLANDS ST 41,1.427774302,103.7746217
1863,422 ANG MO KIO AVE 3,1.367999888,103.8518739
206,422 BEDOK NTH RD,1.328689293,103.9288938
3230,422 BT BATOK WEST AVE 2,1.362189055,103.7457749
7405,422 CANBERRA RD,1.453436687,103.8184495
5122,422 CHOA CHU KANG AVE 4,1.382256818,103.7409574
3865,422 FAJAR RD,1.385013263,103.7696785
4791,422 HOUGANG AVE 6,1.374772767,103.8940506
1702,422 JURONG WEST ST 42,1.350254379,103.7263906
4634,422 PASIR RIS DR 6,1.37042586,103.9545168
4382,422 SERANGOON CTRL,1.348850143,103.8760008
2630,422 TAMPINES ST 41,1.357314316,103.9470051
5009,423 ANG MO KIO AVE 3,1.368760588,103.8517711
1882,423 BEDOK NTH AVE 1,1.327976141,103.9275651
4022,423 BT BATOK WEST AVE 2,1.36215692,103.7449467
7848,423 CANBERRA RD,1.453741321,103.8181238
4924,423 CHOA CHU KANG AVE 4,1.382024147,103.7403107
8699,423 CLEMENTI AVE 1,1.309456122,103.7699188
4311,423 FAJAR RD,1.385396994,103.7692111
4699,423 HOUGANG AVE 6,1.374081609,103.8939767
3312,423 JURONG WEST AVE 1,1.3508614,103.7254507
4590,423 PASIR RIS DR 6,1.370166417,103.9547856
4389,423 SERANGOON CTRL,1.348495449,103.8755669
2065,423 TAMPINES ST 41,1.357072711,103.9476016
3904,423 YISHUN AVE 11,1.422842965,103.8483138
41,424 ANG MO KIO AVE 3,1.368606603,103.8508088
158,424 BEDOK NTH AVE 1,1.32842001,103.9274827
3103,424 BT BATOK WEST AVE 2,1.361855358,103.7455369
7406,424 CANBERRA RD,1.453832695,103.8187312
4696,424 CHOA CHU KANG AVE 4,1.381483036,103.740309
8663,424 CLEMENTI AVE 1,1.309540132,103.7705008
3827,424 FAJAR RD,1.385738669,103.7691731
4762,424 HOUGANG AVE 6,1.373765404,103.8934828
1997,424 JURONG WEST AVE 1,1.351057551,103.7248859
4635,424 PASIR RIS DR 6,1.370033899,103.9545056
4434,424 SERANGOON CTRL,1.348147389,103.8755908
2628,424 TAMPINES ST 41,1.357470032,103.9482177
6520,424 WOODLANDS ST 41,1.42729303,103.7748594
8942,424A YISHUN AVE 11,1.423226433,103.8480493
8996,424B YISHUN AVE 11,1.423245545,103.8485419
8970,424C YISHUN AVE 11,1.423258712,103.849155
8921,424D YISHUN AVE 11,1.422829664,103.8492234
42,425 ANG MO KIO AVE 3,1.369122417,103.8516161
155,425 BEDOK NTH RD,1.329369602,103.9290675
4644,425 BT BATOK WEST AVE 2,1.36183235,103.7452259
7432,425 CANBERRA RD,1.454378673,103.8186781
5051,425 CHOA CHU KANG AVE 4,1.38121893,103.7394824
8649,425 CLEMENTI AVE 1,1.309626523,103.7711231
4546,425 FAJAR RD,1.385857994,103.769496
4723,425 HOUGANG AVE 6,1.373423294,103.8936002
1336,425 JURONG WEST AVE 1,1.350850806,103.7244373
4652,425 PASIR RIS DR 6,1.369569939,103.9548643
4329,425 SERANGOON AVE 1,1.348126435,103.8766051
3087,425 TAMPINES ST 41,1.359059944,103.9481822
6497,425 WOODLANDS ST 41,1.427113195,103.7739962
4057,425 YISHUN AVE 11,1.422422421,103.8483265
2245,426 ANG MO KIO AVE 3,1.369480468,103.8533098
1154,426 BEDOK NTH RD,1.329800633,103.9289857
3419,426 BT BATOK WEST AVE 2,1.361679744,103.7448974
5152,426 CHOA CHU KANG AVE 4,1.38053536,103.7392345
1256,426 CLEMENTI AVE 3,1.311580406,103.7642113
4457,426 FAJAR RD,1.386221253,103.7694841
4724,426 HOUGANG AVE 6,1.37356409,103.8930711
1351,426 JURONG WEST AVE 1,1.351591394,103.7246401
4085,426 PASIR RIS DR 6,1.369968332,103.9560026
4432,426 SERANGOON AVE 1,1.347795057,103.8760221
3010,426 TAMPINES ST 41,1.359574782,103.94793
6521,426 WOODLANDS ST 41,1.427113417,103.7732832
8871,426A YISHUN AVE 11,1.423080827,103.8464194
8892,426B YISHUN AVE 11,1.422721485,103.8463669
8881,426C YISHUN AVE 11,1.422716492,103.8469637
8883,426D YISHUN AVE 11,1.423122016,103.8474982
91,427 ANG MO KIO AVE 3,1.369311859,103.8545506
207,427 BEDOK NTH RD,1.329108884,103.9277342
4455,427 BT PANJANG RING RD,1.386370621,103.7698112
5153,427 CHOA CHU KANG AVE 4,1.380884194,103.7397635
415,427 CLEMENTI AVE 3,1.311966909,103.7641272
4776,427 HOUGANG AVE 6,1.374470806,103.8930911
1707,427 JURONG WEST AVE 1,1.351313736,103.7255967
4040,427 PASIR RIS DR 6,1.370306493,103.956015
4277,427 SERANGOON CTRL,1.347788134,103.8751985
3011,427 TAMPINES ST 41,1.359543889,103.9485304
6475,427 WOODLANDS ST 41,1.427295079,103.7724946
3973,427 YISHUN AVE 11,1.422069069,103.8480918
92,428 ANG MO KIO AVE 3,1.368939065,103.8544123
2364,428 BEDOK NTH RD,1.329539942,103.9276501
4721,428 BT PANJANG RING RD,1.386713594,103.7697732
5222,428 CHOA CHU KANG AVE 4,1.381239533,103.739993
1945,428 CLEMENTI AVE 3,1.312511991,103.7632688
4321,428 HOUGANG AVE 6,1.374994485,103.893255
1697,428 JURONG WEST AVE 1,1.351599135,103.7252876
4474,428 PASIR RIS DR 6,1.369384052,103.9564921
2716,428 TAMPINES ST 41,1.359086166,103.948911
6270,428 WOODLANDS ST 41,1.426982924,103.7725785
8971,428A YISHUN AVE 11,1.422527792,103.8474452
8893,428B YISHUN AVE 11,1.422078154,103.8472334
2948,429 ANG MO KIO AVE 3,1.369089458,103.8534215
4361,429 BT PANJANG RING RD,1.386833873,103.7700949
5303,429 CHOA CHU KANG AVE 4,1.382743255,103.7401356
1255,429 CLEMENTI AVE 3,1.312912189,103.762861
4412,429 HOUGANG AVE 6,1.375434885,103.8937434
2853,429 JURONG WEST AVE 1,1.351925128,103.7244968
4766,429 PASIR RIS DR 6,1.370073685,103.9567309
2795,429 TAMPINES ST 41,1.359085712,103.9497672
6304,429 WOODLANDS ST 41,1.426616849,103.7729486
9096,429A YISHUN AVE 11,1.422097317,103.8495604
8999,429B YISHUN AVE 11,1.421715919,103.8492437
4835,42A SIMS DR,1.316668875,103.8760975
1550,43 BEDOK STH RD,1.321541281,103.9415933
1359,43 BENDEMEER RD,1.321124993,103.8658333
2921,43 CAMBRIDGE RD,1.315363027,103.8494345
213,43 CHAI CHEE ST,1.328346685,103.9256548
1629,43 CIRCUIT RD,1.326482283,103.8855449
2028,43 HOLLAND DR,1.307434111,103.7928976
3575,43 JLN BAHAGIA,1.327061296,103.8570748
8328,43 JLN TIGA,1.308133686,103.8847295
3186,43 LENGKOK BAHRU,1.286955402,103.8110008
5364,43 LOR 5 TOA PAYOH,1.335906923,103.8543146
768,43 MARINE CRES,1.305518881,103.913022
2401,43 MOH GUAN TER,1.284670567,103.8310493
4554,43 SIMS DR,1.317160584,103.8765829
4042,43 STIRLING RD,1.298096771,103.8025981
785,43 TANGLIN HALT RD,1.298710923,103.79858
3253,43 TEBAN GDNS RD,1.321041746,103.7419283
1223,43 TELOK BLANGAH RISE,1.270379512,103.823236
107,430 ANG MO KIO AVE 3,1.368992878,103.8527613
4362,430 BT PANJANG RING RD,1.386640617,103.7705345
5263,430 CHOA CHU KANG AVE 4,1.383918028,103.7410904
2416,430 CLEMENTI AVE 3,1.313292771,103.762553
3432,430 HOUGANG AVE 6,1.375321062,103.8932611
1347,430 JURONG WEST AVE 1,1.351954311,103.7256226
3091,430 TAMPINES ST 41,1.359552581,103.9501482
8852,430A FERNVALE LINK,1.393870162,103.8785172
8944,430A YISHUN AVE 11,1.421411704,103.8485637
8853,430B FERNVALE LINK,1.393907694,103.8782233
8998,430B YISHUN AVE 11,1.420987097,103.8486127
8824,430C FERNVALE LINK,1.394589763,103.8782814
8819,430D FERNVALE LINK,1.394826781,103.8780033
1131,431 ANG MO KIO AVE 10,1.36822021,103.8529789
4243,431 BT PANJANG RING RD,1.386025012,103.7708477
5274,431 CHOA CHU KANG AVE 4,1.384037755,103.7417731
438,431 CLEMENTI AVE 3,1.313774387,103.7625352
4519,431 HOUGANG AVE 6,1.375632982,103.8931079
686,431 JURONG WEST AVE 1,1.352303065,103.7246322
3090,431 TAMPINES ST 41,1.35958483,103.9507307
9035,431A YISHUN AVE 1,1.419608341,103.8473251
8973,431B YISHUN AVE 1,1.42033318,103.8471024
8972,431C YISHUN AVE 1,1.420197193,103.8465045
9000,431D YISHUN AVE 1,1.419969058,103.8469695
1516,432 ANG MO KIO AVE 10,1.36830997,103.8536003
4309,432 BT PANJANG RING RD,1.386233843,103.7711882
4949,432 CHOA CHU KANG AVE 4,1.384644144,103.7418336
1258,432 CLEMENTI AVE 3,1.314020576,103.7627406
4624,432 HOUGANG AVE 6,1.376247476,103.8931285
1695,432 JURONG WEST ST 42,1.352563729,103.7235695
943,432 TAMPINES ST 41,1.358875714,103.9505355
8862,432A SENGKANG WEST WAY,1.394750476,103.8772023
9057,432A YISHUN AVE 1,1.41930729,103.8470436
8832,432B SENGKANG WEST WAY,1.393972329,103.8771353
9018,432B YISHUN AVE 1,1.419099934,103.8464618
9003,432C YISHUN AVE 1,1.419495702,103.8459734
9002,432D YISHUN AVE 1,1.419795164,103.8461741
39,433 ANG MO KIO AVE 10,1.368076523,103.854353
4504,433 BT PANJANG RING RD,1.385730324,103.7712126
5278,433 CHOA CHU KANG AVE 4,1.384930783,103.7417718
426,433 CLEMENTI AVE 3,1.314016229,103.7618274
4621,433 HOUGANG AVE 8,1.37614024,103.8938237
681,433 JURONG WEST ST 42,1.352779845,103.7228586
2930,433 TAMPINES ST 43,1.359040501,103.9511326
4195,433 YISHUN AVE 6,1.420911806,103.8472933
8861,433A SENGKANG WEST WAY,1.394949473,103.877567
8826,433B SENGKANG WEST WAY,1.393888943,103.8774946
40,434 ANG MO KIO AVE 10,1.367891507,103.853455
4360,434 BT PANJANG RING RD,1.385459248,103.7705051
4510,434 CHOA CHU KANG AVE 4,1.384446824,103.7410895
2282,434 CLEMENTI AVE 3,1.314568897,103.7616126
4515,434 HOUGANG AVE 8,1.376472214,103.8938221
3254,434 JURONG WEST ST 42,1.352404533,103.7227097
3609,434 TAMPINES ST 43,1.359241842,103.9516131
8709,434A FERNVALE RD,1.394373666,103.8763224
8719,434B FERNVALE RD,1.394609604,103.8765855
38,435 ANG MO KIO AVE 10,1.367703677,103.8542143
4153,435 BT PANJANG RING RD,1.386039746,103.7701963
